provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE,Model
46,MB,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.7272275971593765,7.023197079640336,1.2314999771118165,1.5704346089453796,2.4662648609734275,10.155,0.15464644105813685,0.12127030793814048,12.078386684061385,XGB
47,SK,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.7157062669616474,8.517223122152542,1.6014999771118164,1.9045089880666082,3.627154485626496,21.044999999999998,0.09049698208917122,0.07609883474040469,7.606524836303088,XGB
13,NB,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.7156612849966453,10.991941168062992,2.0785003280639645,2.4578727656467287,6.0411385321079,65.885,0.03730549845407496,0.031547398164437496,3.2359590763837605,XGB
13,NB,41,"Total, all occupations [00-95]",0.7136934549569471,29.132194369064617,5.572502441406252,6.514156694296508,42.43423743784801,403.28000000000003,0.016152937647035577,0.01381794892235234,1.3801461036004552,XGB
47,SK,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.699343373799338,8.19886637281011,1.5590001678466798,1.8333222548040538,3.3610704899598196,12.969999999999999,0.14135098340817687,0.12020047554716114,12.301198045970995,XGB
35,ON,15,Assisting occupations in education and in legal and public protection [43],0.689176466896068,37.72755422252536,6.969500122070312,8.436137586637594,71.16841738067957,78.385,0.10762438714853088,0.08891369677961743,10.215873105446027,XGB
12,NS,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.6833628462418351,4.2672945425213005,0.7610000658035281,0.9541960677091494,0.9104901356316036,7.349999999999999,0.12982259424614281,0.10353742391884738,10.872719619648263,XGB
24,QC,19,Professional occupations in education services [412],0.6132391612575188,59.80026054514679,11.335500183105468,13.371744765114688,178.80355806337204,222.64000000000001,0.060059938758150765,0.050914032442981795,5.019307035263994,XGB
24,QC,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.6086371061727025,29.249191041738012,5.441500358581543,6.540317945620409,42.77575882980436,39.99499999999999,0.1635283896892214,0.13605451577901098,14.584849020383212,XGB
59,BC,28,"Occupations in education, law and social, community and government services, except management [41-45]",0.6037757110315947,56.28123697079345,10.9124966430664,12.58486717244685,158.37888174813037,336.435,0.03740653372106603,0.03243567596435091,3.259962929179605,XGB
24,QC,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.602715232779985,35.13345414647599,6.185500144958496,7.856079175589216,61.71798001312654,60.99499999999999,0.12879874048019047,0.10140995401194355,10.334877883318738,XGB
11,PE,41,"Total, all occupations [00-95]",0.5982856076934631,10.991240527854384,2.005999908447264,2.4577160977333077,6.0403684170574365,93.345,0.026329381303051128,0.021490169890698636,2.149789545233976,XGB
47,SK,51,Professional occupations in law [411],0.5891146993035693,2.845470135649558,0.5465000236034394,0.636266465125796,0.4048350146436757,3.135,0.20295581024746284,0.17432217658801896,20.156503903355038,XGB
10,NL,22,"Labourers in processing, manufacturing and utilities [95]",0.5777344583591983,2.6739110215304573,0.46700000286102294,0.5979046809928006,0.3574900075531027,1.72,0.3476190005772096,0.2715116295703622,31.472964103824097,XGB
12,NS,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.5677540831160166,6.528009560550097,1.221500120162964,1.4597073135158547,2.1307454411316735,13.854999999999999,0.10535599520143304,0.08816312668083466,8.694501302509225,XGB
24,QC,52,"Professional occupations in law, education, social, community and government services [41]",0.5648099234762209,63.571844179170554,12.213003540039065,14.215096503964967,202.06896861703703,350.44499999999994,0.04056298849738181,0.03484998656005669,3.47353719389308,XGB
10,NL,42,"Occupations in art, culture, recreation and sport, except management [51-55]",0.564762990856574,3.402895568007549,0.543499948978424,0.7609105810397637,0.5789849123382709,4.715000000000001,0.16138082312614285,0.11527040275258196,10.368140432989822,XGB
48,AB,15,Assisting occupations in education and in legal and public protection [43],0.5602051220555665,19.712178708435417,3.270999927520753,4.40777715766856,19.428499471664733,25.535,0.17261708077809126,0.12809868523676338,12.868045554715978,XGB
13,NB,15,Assisting occupations in education and in legal and public protection [43],0.5561478305322443,4.408559719075391,0.7209999561309814,0.9857839214719949,0.9717699398327042,6.539999999999999,0.1507314864636078,0.11024464161024182,13.778168078895876,XGB
46,MB,15,Assisting occupations in education and in legal and public protection [43],0.5473286097274654,9.862499513981561,1.838499994277954,2.2053219341321406,4.863444833164326,13.224999999999998,0.1667540214844719,0.13901701279984532,15.413692137830887,XGB
10,NL,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.544434425404377,5.55878599998884,1.0204999542236328,1.242982336834919,1.545005089683596,9.36,0.13279725820885888,0.10902777288714026,11.631168633645432,XGB
13,NB,22,"Labourers in processing, manufacturing and utilities [95]",0.535345143317673,3.265409568667618,0.574499990940094,0.730167776991906,0.5331449825573019,3.34,0.21861310688380423,0.17200598531140537,21.83776183042212,XGB
12,NS,15,Assisting occupations in education and in legal and public protection [43],0.5145510976316764,5.177943622071539,0.9824999999999999,1.1578233922613441,1.3405550076675663,6.244999999999999,0.18540006281206473,0.15732586068855084,18.567862760345083,XGB
11,PE,2,"Sales and service occupations, except management [62-65]",0.4958315936915306,5.003598177358565,0.857999801635742,1.11883856566678,1.251799736023298,19.809999999999995,0.05647847378428977,0.04331144884582242,4.25312991866616,XGB
35,ON,57,Professional occupations in social and community services [413],0.4811784923312592,29.644064007861257,4.780500335693359,6.628614225093263,43.93852654510876,92.03,0.07202666766373207,0.051945021576587626,5.235567996697754,XGB
10,NL,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.4780787634706246,3.0059109179742083,0.5575000202655792,0.6721421146899124,0.45177502233982736,2.98,0.22555104519795716,0.18708054371328162,19.055250206856318,XGB
13,NB,4,"Helpers and labourers and other transport drivers, operators and labourers [75]",0.47785474328196853,5.700271864180085,1.0404999494552611,1.2746195378536118,1.624654966278155,10.05,0.12682781471180216,0.10353233327913046,10.801563498911753,XGB
47,SK,58,"Health occupations, except management [31-33]",0.4621045146678774,13.451003080494855,2.4175,3.007735725354557,9.046474193574104,54.315,0.055375784320253287,0.044508883365552795,4.287302679245054,XGB
24,QC,55,"Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]",0.4616851200376989,19.637229632288623,3.7469999122619635,4.391018034757056,19.28103938156172,28.339999999999996,0.15494065048542896,0.13221594609251813,14.10275017728248,XGB
47,SK,32,"Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]",0.46143486865051586,4.194341342582477,0.7995000171661377,0.937883236285215,0.8796249649048284,8.434999999999999,0.11118947673802194,0.09478364163202582,9.885852071698762,XGB
35,ON,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.4596063490666875,120.04130649153235,22.4615087890625,26.842052142295316,720.4957632097005,1124.9550000000002,0.02386055632651556,0.01996658425364792,2.014090403025457,XGB
46,MB,40,Therapy and assessment professionals [312],0.44781960373066787,2.9504914908171074,0.5480000066757202,0.6597499540501749,0.43527000186920783,3.6350000000000002,0.18149929960114852,0.1507565355366493,14.380364107897496,XGB
10,NL,2,"Sales and service occupations, except management [62-65]",0.43546653960323556,10.875955759849518,1.9709999465942378,2.4319376399303896,5.914320684510193,56.05499999999999,0.04338484773758612,0.03516189361509657,3.5063419287795043,XGB
46,MB,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.4330302347442436,10.737141828377439,1.986999664306642,2.4008979012308336,5.7643107321346205,126.47500000000002,0.018983181666185674,0.015710612091770246,1.5785812307029474,XGB
24,QC,16,Professional occupations in applied sciences (except engineering) [212],0.4224649528367128,32.637749283182174,5.540998992919924,7.298022602979038,53.26113391359293,157.90500000000003,0.04621780566149923,0.035090712725499025,3.493196960009637,XGB
10,NL,46,Sales and service support occupations [65],0.40620372244797465,8.31248463069137,1.4429999542236334,1.8587280696148138,3.4548700367740124,25.565,0.07270596790983039,0.05644435572945954,5.525589063012316,XGB
59,BC,58,"Health occupations, except management [31-33]",0.3852569859784415,26.686990420255945,5.338501129150387,5.967392469457797,35.60977288454163,242.76499999999996,0.02458094234942351,0.021990406892057703,2.20331587526415,XGB
24,QC,43,Technical occupations related to natural and applied sciences [22],0.38170550411569515,59.20096386841606,11.397999267578125,13.237737954328722,175.2377061474752,150.26999999999998,0.08809301892812087,0.07585013154706946,7.783987503655723,XGB
47,SK,47,"Support occupations in art, culture and sport [54-55]",0.3769691255757359,3.4232877811371916,0.6594999885559083,0.7654704185167183,0.5859449616241598,4.405,0.1737730802535115,0.14971622895707337,16.110710466335153,XGB
48,AB,41,"Total, all occupations [00-95]",0.3672803030584244,141.24451385733593,26.520021972656263,31.583233443391418,997.5006347397581,2547.85,0.012396033299994669,0.010408784650845326,1.035879595400047,XGB
46,MB,19,Professional occupations in education services [412],0.3625518565483077,13.044298149286856,2.4805002212524405,2.916793738058011,8.507685710374425,32.894999999999996,0.08866982027840131,0.07540660347324642,7.941000260711563,XGB
46,MB,51,Professional occupations in law [411],0.34539690379050836,5.1513396620821235,0.9325000226497652,1.1518745659606426,1.3268150157070187,2.6899999999999995,0.42820615834968134,0.34665428351292393,38.197698108637276,XGB
46,MB,41,"Total, all occupations [00-95]",0.33414913021753667,41.7404964998331,7.6654949951171885,9.333458758821884,87.11345240262895,729.9649999999999,0.01278617297928241,0.010501181556810518,1.045496464907078,XGB
47,SK,41,"Total, all occupations [00-95]",0.33277452369678073,48.42213734356595,8.598493652343745,10.827519071604456,117.23516924595822,609.6949999999999,0.017758910720285483,0.014102942704702755,1.3983020155013417,XGB
13,NB,44,"Technical occupations in art, culture and sport [52]",0.3283367755231873,1.8085905847377612,0.3290000021457672,0.4044131490939728,0.16354999516010388,1.4500000000000002,0.2789056200648088,0.22689655320397734,22.759892930378776,XGB
12,NS,48,"Management occupations [00, 10, 20, 30, 40, 50, 60, 70, 80, 90]",0.3282165041873335,12.528670642354522,2.1510000610351563,2.8014959224010663,7.848379403229801,43.709999999999994,0.06409279163580568,0.04921070832841813,4.748524282240067,XGB
13,NB,42,"Occupations in art, culture, recreation and sport, except management [51-55]",0.32418728258745066,3.910319761581862,0.6860000371932984,0.8743740800657814,0.7645300318908816,6.565,0.13318721707018757,0.10449353194109648,10.396292357243768,XGB
46,MB,9,Administrative occupations and transportation logistics occupations [13],0.31852552474580764,6.6210960011062046,1.180500240325928,1.4805220744025496,2.1919456127932286,24.755,0.05980699149273075,0.047687345599916296,4.6642547360881865,XGB
47,SK,19,Professional occupations in education services [412],0.31839138507946074,8.480441508406027,1.3324999237060546,1.8962843692006734,3.595894408874796,27.779999999999994,0.06826077642910992,0.047966159960621126,5.165765622908195,XGB
35,ON,46,Sales and service support occupations [65],0.31167628373080836,159.22609279975947,31.738001098632804,35.6040367291952,1267.6474314138807,631.165,0.05641003022853803,0.050284792563961574,4.984499046779443,XGB
35,ON,10,Health treating and consultation services professionals [311],0.29295309392127,45.8372155995913,7.803500137329104,10.249512997999995,105.05251669617083,105.36500000000001,0.09727625870070701,0.07406159670980975,7.087699798997049,XGB
24,QC,41,"Total, all occupations [00-95]",0.290120000075227,238.5788386033601,45.07196289062499,53.34785011100642,2845.9931114664078,4603.9800000000005,0.011587333157617195,0.009789782512223117,0.9789798975507471,XGB
11,PE,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",0.2811935855370703,1.829808809293563,0.31900000810623175,0.4091576883408356,0.16741001392841634,1.8099999999999998,0.22605397145902523,0.17624309840123303,25.61563221704814,XGB
24,QC,53,"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]",0.27285913044150134,33.527467389071695,6.373499908447266,7.49696961953717,56.2045534762633,115.535,0.06488916449160143,0.05516510069197443,5.679270024978249,XGB
12,NS,19,Professional occupations in education services [412],0.27135903463452005,7.562836384503949,1.3505000114440917,1.6911016258459566,2.859824708938838,21.475,0.07874745638397934,0.0628870785305747,6.460094871907689,XGB
59,BC,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.2694686559667445,24.08038067206324,4.271500263214111,5.384536810680547,28.99323666557384,28.125000000000007,0.19145019771308608,0.15187556491427945,15.764125085036587,XGB
59,BC,30,Professional occupations in engineering [213],0.267123788096862,23.576905722589387,4.157499847412109,5.2719563894813675,27.793524172593415,37.41,0.1409237206490609,0.11113338271617507,11.450137727284273,XGB
11,PE,46,Sales and service support occupations [65],0.26458644754031146,5.156083777579427,1.0009999942779544,1.1529353824351507,1.329259996070887,8.65,0.13328732744915037,0.11572254269109299,11.1212023192843,XGB
11,PE,26,Professional occupations in business [112],0.26418812162776717,0.9847842686063801,0.17700000643730168,0.22020445677762782,0.04849000278473016,1.7100000000000002,0.12877453612726772,0.10350877569432845,10.34146111702972,XGB
12,NS,28,"Occupations in education, law and social, community and government services, except management [41-45]",0.2635356437334413,16.405951970323486,2.992000350952149,3.6684823841239926,13.457763002628052,62.404999999999994,0.05878507145459487,0.04794488183562454,4.89061395324797,XGB
46,MB,1,Professional occupations in health [31],0.2634111992097721,13.445687553782872,2.615500183105469,3.006547137448136,9.03932568969758,30.175,0.0996370219535422,0.08667771940697494,8.371120908912031,XGB
13,NB,13,Technical trades and transportation officers and controllers [72],0.2623302925070219,9.703618842874805,1.7120001602172852,2.1697951360415915,4.708010932389748,33.965,0.06388326618700402,0.05040483321705535,5.175230006459162,XGB
46,MB,22,"Labourers in processing, manufacturing and utilities [95]",0.2582566453691524,5.621761365809754,0.9800000143051149,1.2570640567232674,1.5802100427055579,6.239999999999999,0.20145257319283133,0.15705128434376842,16.938509884274104,XGB
24,QC,47,"Support occupations in art, culture and sport [54-55]",0.25650227083110055,39.08894762288905,7.540499801635744,8.740554405370872,76.39729131324818,38.49,0.2270863706253799,0.1959080229055792,19.652651035129214,XGB
11,PE,19,Professional occupations in education services [412],0.2554829762290709,1.954226208357922,0.3419999933242798,0.43697826452999816,0.19095000367164905,2.905,0.15042281050946582,0.11772805277944229,12.260007326808289,XGB
10,NL,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.25291332360169705,14.487667429947116,2.820500183105468,3.2395409208771424,10.494625378037524,40.760000000000005,0.07947843279875226,0.06919774737746487,7.003509888782503,XGB
48,AB,57,Professional occupations in social and community services [413],0.2480395743057755,12.026479287820209,2.031000099182129,2.689202521755924,7.231810203018422,21.334999999999997,0.12604652082286968,0.09519569248568686,10.14392663600027,XGB
35,ON,33,"Occupations in art, culture and sport [53]",0.24170154331307458,29.293467124138314,5.247000007629396,6.550218378622853,42.9053608076486,37.730000000000004,0.1736076962264207,0.13906705559579632,13.690350652591274,XGB
59,BC,60,Occupations in front-line public protection services [421],0.24093229731659072,14.523563890933607,2.588499984741211,3.2475676135688887,10.546695404701525,15.485,0.20972344937480716,0.16716176846891903,18.03853855567357,XGB
24,QC,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",0.23556580776993863,15.51782478397044,2.7544998168945316,3.469891107988889,12.04014430130036,29.740000000000002,0.11667421344952551,0.09261936169786589,9.222348130557583,XGB
10,NL,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",0.22607747134574885,4.685370794989673,0.8664999818801882,1.0476807597389142,1.0976349743271083,6.365,0.16460027647115696,0.1361351110573744,14.101459765246634,XGB
59,BC,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.2223596992239787,29.87706986528935,5.100999717712402,6.680715918729748,44.63196518676905,47.83,0.13967626842420547,0.10664854103517463,10.924167677152477,XGB
35,ON,28,"Occupations in education, law and social, community and government services, except management [41-45]",0.2219926399087121,164.1005194295819,29.35850463867187,36.69399165875702,1346.4490238529297,942.0899999999999,0.03894956072005543,0.03116316343308163,3.154679550651688,XGB
13,NB,18,"Natural and applied sciences and related occupations, except management [21-22]",0.22022577606098914,7.580237662080115,1.4259999465942381,1.6949926698015219,2.8730001506808907,28.339999999999996,0.05980919794641927,0.05031757045145513,5.153744922765653,XGB
59,BC,27,Middle management occupations in retail and wholesale trade and customer services [60],0.21898443315353888,33.732227044322805,6.392000045776367,7.54275527035626,56.89315706848713,90.52999999999999,0.0833177429620707,0.0706064293137785,7.216527839181077,XGB
35,ON,42,"Occupations in art, culture, recreation and sport, except management [51-55]",0.21476111417988142,90.7942684861255,17.423498992919924,20.302215630234354,412.17995949653204,259.16499999999996,0.07833702710718791,0.06722936736411138,6.728222344275498,XGB
47,SK,31,"Specialized middle management occupations [10, 20, 30, 40, 50]",0.21385896184139197,9.716280409209633,1.8474999713897706,2.172626348344221,4.720305249519546,19.639999999999997,0.11062252282811719,0.09406822664917368,9.110205976225508,XGB
59,BC,39,"Business, finance and administration occupations, except management [11-14]",0.213311483225317,71.91068836310728,13.746003417968751,16.079718748871095,258.55735504279664,468.90500000000003,0.034292060756168294,0.029315113760716455,2.9083049012585587,XGB
46,MB,52,"Professional occupations in law, education, social, community and government services [41]",0.21007039483490353,12.45078733070483,2.1985000991821293,2.7840806844849153,7.751105257721996,53.04,0.05249020898350142,0.04144985104038705,4.18677198201026,XGB
47,SK,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",0.20925216189506568,3.2024989399250385,0.5400000143051147,0.7161005327543402,0.5127999730110498,6.85,0.10454022375975769,0.07883211887665909,7.480515821049045,XGB
48,AB,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",0.20715808309759043,24.718647852987647,4.546999778747559,5.5272576911159605,30.550577584000543,36.99999999999999,0.1493853430031341,0.12289188591209622,12.632667831216112,XGB
13,NB,32,"Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]",0.1974764499024193,7.092940158625495,1.3190000057220461,1.586029635502475,2.515490004692114,7.544999999999999,0.21020936189562295,0.17481776086441966,17.885096535730497,XGB
13,NB,8,Professional occupations in finance [111],0.1902063920986269,2.5975373608543615,0.5060000038146972,0.5808270112965753,0.33736001705171204,6.0200000000000005,0.09648289224195603,0.08405315677985004,8.468786606852325,XGB
48,AB,36,"Trades, transport and equipment operators and related occupations, except management [72-75]",0.18293378373471825,53.17644036382188,9.612001037597656,11.890613545496938,141.38669048835527,443.09000000000003,0.026835662157793986,0.021693112093700277,2.1668684754828567,XGB
12,NS,56,Occupations in sales and services [63],0.17929927431780956,7.195665252978805,1.2760000228881831,1.608999664899383,2.5888799216463263,17.845000000000006,0.09016529363403657,0.07150462442634815,7.650349409765001,XGB
10,NL,7,Retail sales and service supervisors and specialized occupations in sales and services [62],0.17705243262018455,4.5881367431208595,0.9129999828338622,1.025938564768273,1.0525499386787842,8.100000000000001,0.12665908207015714,0.11271604726343976,11.542918648695915,XGB
10,NL,1,Professional occupations in health [31],0.1768292170613328,4.876238268437553,0.8244999504089355,1.0903600242712237,1.1888849825287435,12.115,0.090000827426432,0.0680561246726319,6.414514626934453,XGB
46,MB,28,"Occupations in education, law and social, community and government services, except management [41-45]",0.17456460436605536,25.757969683135503,3.895999755859374,5.75965711738697,33.17365010986639,95.46499999999999,0.060332657176839374,0.04081076578703582,4.378936458404706,XGB
11,PE,52,"Professional occupations in law, education, social, community and government services [41]",0.15823008681729778,1.9603827530958409,0.32650000572204596,0.4383549097840487,0.19215502693178144,6.135,0.07145149303733475,0.05321923483651931,5.468147157586357,XGB
12,NS,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",0.1577536349357056,4.034873122355928,0.7310000205039978,0.9022250582174682,0.814010055675514,4.1049999999999995,0.21978685949268412,0.17807552265627233,19.72198133670298,XGB
59,BC,25,"Occupations in manufacturing and utilities, except management [92-95]",0.15657600457935528,22.36950157091384,3.7240003204345706,5.001972613535168,25.019730026555834,83.20500000000001,0.06011625038801956,0.04475692951667051,4.45465194929529,XGB
13,NB,53,"Middle management occupations in trades, transportation, production and utilities [70, 80, 90]",0.1513348873976288,5.501063586723513,1.0235000324249268,1.2300752128462584,1.5130850292587679,8.31,0.14802349131723927,0.12316486551443162,12.216822272696087,XGB
35,ON,45,Legislative and senior management occupations [0],0.14804873827864862,34.61294607253216,6.721000022888186,7.739690031971628,59.90280179100098,22.604999999999997,0.3423884110582451,0.29732360198576363,35.93891835168099,XGB
13,NB,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",0.13674193836083115,3.340688584838637,0.5740000152587891,0.7470006767356766,0.5580100110435587,4.34,0.17211997159808218,0.13225806803197906,14.142404513716183,XGB
35,ON,41,"Total, all occupations [00-95]",0.13163436703981546,356.3000327721074,58.803476562499824,79.67110936638349,6347.48566767024,8188.839999999998,0.009729230192113109,0.007180928747234021,0.7168794809539845,XGB
59,BC,48,"Management occupations [00, 10, 20, 30, 40, 50, 60, 70, 80, 90]",0.1300228654761616,61.34093466243197,10.434999084472661,13.7162499708571,188.13551326303744,288.96000000000004,0.04746764247943348,0.036112261504957985,3.6159190072240515,XGB
10,NL,59,Sales and service representatives and other customer and personal services occupations [64],0.128394466076308,4.463731903407238,0.8425000476837161,0.9981207969353108,0.9962451252747799,15.6,0.06398210236764813,0.05400641331305873,5.536871174740213,XGB
11,PE,59,Sales and service representatives and other customer and personal services occupations [64],0.1271472992740894,1.8491620954080135,0.33700005054473875,0.41348521467482696,0.17097002275468776,5.125,0.08068004188777111,0.06575610742336366,6.864789975599826,XGB
48,AB,8,Professional occupations in finance [111],0.12651115012056746,23.437672070853193,4.702000389099121,5.2408227984776,27.466223605042586,56.46500000000001,0.09281542191583457,0.08327283076417462,8.258111737511006,XGB
12,NS,2,"Sales and service occupations, except management [62-65]",0.11985839924164565,19.715297981661568,3.7690013122558605,4.408474648365967,19.434648725285438,122.01500000000001,0.03613059581498969,0.030889655470686884,3.077781261519672,XGB
12,NS,27,Middle management occupations in retail and wholesale trade and customer services [60],0.11933510825344784,6.084086351284888,1.0835001659393313,1.3604430662451676,1.8508053364945538,11.819999999999999,0.11509670611211234,0.09166668070552719,8.950797331784436,XGB
10,NL,9,Administrative occupations and transportation logistics occupations [13],0.11733736008887952,4.4186533689387755,0.7824999713897703,0.9880409301955558,0.9762248797416992,7.7,0.12831700392150075,0.10162337290776238,10.561682810454954,XGB
11,PE,22,"Labourers in processing, manufacturing and utilities [95]",0.11528124536861017,2.0124115134149845,0.3040000039339065,0.44998889426991345,0.20249000496625932,0.875,0.5142730220227583,0.3474285759244646,35.926434249868464,XGB
13,NB,59,Sales and service representatives and other customer and personal services occupations [64],0.11396538156291502,7.390088078719025,1.447000160217285,1.6524739303726554,2.7306700905612518,27.590000000000003,0.059893944558631944,0.052446544408020476,5.363326264341121,XGB
46,MB,23,Technical occupations in health [32],0.1113584362571648,6.5444863639933795,1.202499990463257,1.463391638770963,2.1415150884247645,12.375000000000002,0.11825386979967376,0.09717171640107125,10.479272326209296,XGB
10,NL,25,"Occupations in manufacturing and utilities, except management [92-95]",0.11071739494010135,5.499500104381047,1.0215000200271607,1.229725607566321,1.5122250699043573,6.75,0.18218157149130682,0.1513333363003201,15.5236340138382,XGB
13,NB,25,"Occupations in manufacturing and utilities, except management [92-95]",0.11031188279988957,9.621413812460872,1.415000009536743,2.1514135324317927,4.628580187530644,15.205000000000002,0.14149381995605342,0.09306149355716822,8.591054330316345,XGB
12,NS,47,"Support occupations in art, culture and sport [54-55]",0.1099936685477857,5.36375797993893,1.0004999971389772,1.19937274580004,1.4384949833679275,3.785,0.3168752300660608,0.2643328922427945,32.524022699471345,XGB
24,QC,46,Sales and service support occupations [65],0.10670594205321349,64.26868934047654,11.990000305175784,14.370915819012168,206.52322147713417,396.575,0.036237573772961405,0.030233878346279476,3.044920574533084,XGB
46,MB,13,Technical trades and transportation officers and controllers [72],0.10450109373373373,15.754522655427163,3.0019998168945303,3.5228183610595636,12.410249205018388,60.05500000000001,0.05865986780550434,0.04998750839887653,5.045321957726411,XGB
11,PE,8,Professional occupations in finance [111],0.10231487911730619,1.3283072329453507,0.24600000500679017,0.29701852678704527,0.08822000525474673,1.115,0.26638432895699127,0.22062780718097774,24.1789691538224,XGB
47,SK,24,Administrative and financial support and supply chain logistics occupations [14],0.10104074728893098,14.938025638745954,2.19700023651123,3.3402440777870663,11.15723049919157,25.964999999999996,0.12864410081983696,0.08461391244025536,8.401286003750736,XGB
12,NS,44,"Technical occupations in art, culture and sport [52]",0.09980353577695533,4.145395084160955,0.6775000071525573,0.9269385201777359,0.859215020189291,3.045,0.3044133071191251,0.22249589725863952,21.394460599088035,XGB
13,NB,23,Technical occupations in health [32],0.0958501801847984,7.413447165278575,1.3939999771118161,1.6576971809166012,2.747959943618847,9.834999999999999,0.16855080639721418,0.14173868603068798,15.697437873395442,XGB
48,AB,44,"Technical occupations in art, culture and sport [52]",0.0945496285492714,14.609260690823374,2.6274999618530273,3.2667300005696607,10.671524896621854,14.024999999999997,0.2329219251743074,0.18734402580057238,19.1194920011521,XGB
11,PE,43,Technical occupations related to natural and applied sciences [22],0.09256011761261218,1.903286633823306,0.35950000524520875,0.4255878293895663,0.1811250005245226,2.1800000000000006,0.1952237749493423,0.16490825928679295,16.010128127970017,XGB
48,AB,51,Professional occupations in law [411],0.09223655704274214,17.75741259994173,3.073500022888184,3.970678167798099,15.766285112228468,14.735,0.2694725597419816,0.2085850032499616,19.32504778901741,XGB
24,QC,1,Professional occupations in health [31],0.08542393300576634,35.13761634363293,6.59399887084961,7.857009871167083,61.73260411561698,169.91999999999996,0.046239464872687645,0.03880649052995299,3.845337196329124,XGB
13,NB,34,General trades [73],0.08453278046037882,8.190011182878084,1.5004998207092286,1.8313421741398854,3.3538141587834027,18.25,0.1003475163912266,0.08221916825803992,8.182936103908316,XGB
35,ON,59,Sales and service representatives and other customer and personal services occupations [64],0.08313116584143188,61.81833877257484,11.290495605468749,13.823000775158825,191.07535043004148,537.075,0.02573756137440548,0.021022195420506908,2.0959278567428763,XGB
46,MB,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",0.08194688814249251,2.394514712860638,0.43850001811981193,0.5354297671079776,0.28668503550530317,4.015,0.13335735170808907,0.10921544660518355,10.817147499808792,XGB
35,ON,48,"Management occupations [00, 10, 20, 30, 40, 50, 60, 70, 80, 90]",0.0801834157604413,117.3575028793889,20.36949462890626,26.24193541079409,688.6391741042887,876.7299999999999,0.029931604269038462,0.023233486511133716,2.3749389794951363,XGB
59,BC,44,"Technical occupations in art, culture and sport [52]",0.07747733349820884,20.539869055066205,4.1419999885559085,4.592854345607241,21.094311039963312,34.09,0.13472732019968436,0.12150190638181015,11.888024137912712,XGB
13,NB,1,Professional occupations in health [31],0.07145434546711094,8.33094287706308,1.5370000934600834,1.862855458978072,3.470230461044403,16.765,0.11111574464527718,0.09167909892395368,8.965516996520787,XGB
24,QC,34,General trades [73],0.06360698385271624,62.80478383352622,12.125001068115235,14.043576596394447,197.2220436187978,184.825,0.07598310075149167,0.06560260283032726,6.502258980638233,XGB
12,NS,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",0.06357689777750875,4.324338231432879,0.7585000014305116,0.9669514243185136,0.934995056991602,4.105,0.23555454916407148,0.1847746653911112,20.018552320251175,XGB
10,NL,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",0.06020125138016563,1.8337393278658138,0.30200000286102296,0.4100365790122734,0.16812999612808832,3.09,0.13269792201044447,0.09773462875761262,9.825013848157186,XGB
10,NL,32,"Machine operators, assemblers and inspectors in processing, manufacturing and printing [94]",0.05154703741116662,3.3859857370895434,0.5624999952316284,0.757129427897695,0.573244970588691,2.94,0.25752701629173297,0.1913265289903498,18.801077512819727,XGB
47,SK,54,Assisting occupations in support of health services [33],0.05150786828088738,10.884479039368012,1.7844999313354493,2.4338435031698484,5.92359419792208,17.865,0.13623529264874606,0.09988804541480266,9.278024649655364,XGB
13,NB,28,"Occupations in education, law and social, community and government services, except management [41-45]",0.04958586349087146,15.64602726383462,2.9299998474121094,3.4985580539749246,12.239908457032811,51.85000000000001,0.06747460084811811,0.05650915809859419,5.595147296460433,XGB
