provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE,Model
59,BC,39,"Business, finance and administration occupations, except management [11-14]",-0.006342756263036264,81.3326650245767,15.188000000000002,18.18653677861731,330.75012000000004,468.90500000000003,0.038785120181310306,0.03239035625553151,3.1977465145585615,LGBM
10,NL,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",-0.007490217998882498,1.898631085808931,0.33199999999999996,0.4245468172063006,0.18024000000000004,3.09,0.13739379197614907,0.10744336569579287,11.15322186873085,LGBM
11,PE,4,"Helpers and labourers and other transport drivers, operators and labourers [75]",-0.009025813827546525,2.8956001105124995,0.49349999999999994,0.6474758682761852,0.41922499999999996,2.705,0.23936261304110357,0.18243992606284656,17.02306970175316,LGBM
59,BC,52,"Professional occupations in law, education, social, community and government services [41]",-0.013332799762658665,49.17576537279312,9.308499999999997,10.996035421914572,120.91279499999996,196.51,0.055956620130856304,0.04736909063152001,4.733728603106924,LGBM
11,PE,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.014154616240266593,2.700703612024096,0.44499999999999995,0.6038956863565097,0.3646899999999999,3.02,0.19996545905844693,0.14735099337748342,16.747511284319145,LGBM
13,NB,8,Professional occupations in finance [111],-0.01907105136821885,2.913914892374175,0.5654999999999999,0.6515711779997639,0.424545,6.0200000000000005,0.1082344149501269,0.09393687707641193,9.856309341934136,LGBM
59,BC,47,"Support occupations in art, culture and sport [54-55]",-0.019618504187491004,25.239546350915266,4.726500000000001,5.6437341361903295,31.85173500000001,28.875,0.19545399605853955,0.16368831168831172,15.868035220495456,LGBM
48,AB,23,Technical occupations in health [32],-0.02365751884489775,26.963071041704435,4.663,6.029125973140718,36.35036000000001,47.085,0.12804770039589503,0.09903366252522035,9.884015318623726,LGBM
11,PE,25,"Occupations in manufacturing and utilities, except management [92-95]",-0.025987378957675666,4.342775610136909,0.8174999999999999,0.9710741475294252,0.9429849999999999,3.9699999999999998,0.2446030598310895,0.20591939546599494,20.174044486828127,LGBM
35,ON,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.02642848688783972,52.349298944685025,9.168500000000003,11.70565910147737,137.02245499999998,168.94,0.06928885463168799,0.05427074701077308,5.186897157833351,LGBM
59,BC,46,Sales and service support occupations [65],-0.028569890398520315,58.47992647054201,10.609999999999998,13.076509090732129,170.99509,234.99499999999998,0.055645903490423754,0.045149896806315024,4.446837612056085,LGBM
13,NB,16,Professional occupations in applied sciences (except engineering) [212],-0.030896002291099567,6.292551151957366,1.1779999999999997,1.4070572127671281,1.9798099999999992,9.895,0.14219880876878507,0.11905002526528548,12.727343716396557,LGBM
35,ON,2,"Sales and service occupations, except management [62-65]",-0.0330273512751742,263.1528341097622,52.00049999999999,58.84276255411536,3462.4707050000006,1702.6800000000003,0.03455890863469081,0.03054038339558812,3.0681524113950642,LGBM
12,NS,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",-0.03552600946739415,4.47394680343877,0.7749999999999997,1.0004049180206982,1.00081,4.1049999999999995,0.2437039995178315,0.18879415347137632,20.18198621759863,LGBM
59,BC,60,Occupations in front-line public protection services [421],-0.03800162297061216,16.983686290084375,3.0510000000000006,3.797667705315988,14.42228,15.485,0.24524815662357044,0.1970293832741363,20.918308287060906,LGBM
12,NS,4,"Helpers and labourers and other transport drivers, operators and labourers [75]",-0.0474317717680548,5.818152627767684,1.0494999999999999,1.300978477915757,1.6925449999999997,12.910000000000002,0.10077292625218875,0.08129357087529045,8.088371270300392,LGBM
