provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE
24,QC,7,Retail sales and service supervisors and specialized occupations in sales and services [62],-0.2004399257184435,22.286812840738392,3.960103582937132,4.863381278190356,23.652477457052456,130.46666666666667,0.037276811023431444,0.03035337442210372,3.047597237442207
46,MB,44,"Technical occupations in art, culture and sport [52]",-0.20072245392572796,4.83112382514956,0.8681756939119477,1.0542376485929745,1.111417019710844,4.20952380952381,0.25044107036710933,0.20624083226415046,24.07458278880363
24,QC,9,Administrative occupations and transportation logistics occupations [13],-0.20087377665968398,47.9510212569855,7.805581578021255,10.4637706933606,109.49049712323217,220.49523809523808,0.047455767225417375,0.03540022744005839,3.531985581537892
13,NB,50,"Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]",-0.20296256022670178,5.1830369946398624,0.8542661836385066,1.1310313979854094,1.2792320232288295,12.142857142857142,0.09314376218703373,0.07035133277022995,6.876937288819073
13,NB,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",-0.20424106822127164,4.072078837802528,0.7032195399726797,0.8886004528598995,0.7896107648228184,4.295238095238095,0.20688037150840233,0.16372073547035781,19.13743203025472
46,MB,10,Health treating and consultation services professionals [311],-0.20596569019201105,7.496992223249475,1.219321378456117,1.6359778260731426,2.6764234474030055,8.614285714285714,0.18991450717266997,0.14154642867649783,13.384336499999899
11,PE,25,"Occupations in manufacturing and utilities, except management [92-95]",-0.20745036315089305,4.738077366695496,0.8710916330282578,1.0339332467351976,1.0690179587043869,3.9476190476190474,0.2619131264347304,0.22066253671403394,20.736002447611853
48,AB,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",-0.21016630069967857,25.258130677549925,4.190190939843478,5.5117759877599415,30.37967453924708,23.723809523809525,0.23233098302480684,0.17662386538882585,16.28538007893305
24,QC,44,"Technical occupations in art, culture and sport [52]",-0.2123145488338405,19.357434304435998,3.737944315924653,4.224138474295848,17.843345850026456,46.166666666666664,0.09149758428077649,0.08096630287201415,8.070578627891638
10,NL,7,Retail sales and service supervisors and specialized occupations in sales and services [62],-0.21264151112260365,5.693574872959902,1.0165184645837146,1.242439896677968,1.5436568968571598,8.04761904761905,0.15438602266412615,0.12631294530330178,13.245316095499351
46,MB,13,Technical trades and transportation officers and controllers [72],-0.2132680178770976,19.095826546822668,3.6044780822708473,4.167050981360099,17.364313881254162,59.81904761904762,0.06966093823321291,0.06025636023538273,6.16268276290807
10,NL,54,Assisting occupations in support of health services [33],-0.21735076440256562,4.6268761306392685,0.82783451674351,1.009667147611373,1.019427748965686,6.914285714285714,0.14602624035701678,0.1197281325868713,13.115433391770761
10,NL,57,Professional occupations in social and community services [413],-0.22149241221415505,3.8738749048763874,0.5649554311638835,0.8453488087802811,0.7146146085062401,4.014285714285714,0.21058511250754333,0.1407362284038144,12.187577816320383
59,BC,54,Assisting occupations in support of health services [33],-0.22259847533927135,24.522620779096535,4.247548201500972,5.351274569471754,28.636139517875108,64.76190476190474,0.08262997496978446,0.0655871413467062,6.964046677612676
11,PE,12,Professional occupations in natural and applied sciences [21],-0.22260641795988878,2.687290191887808,0.47639312864476835,0.5864147961256326,0.34388231311506723,3.1666666666666665,0.18518361982914716,0.1504399353615058,15.48895425334121
46,MB,50,"Front-line public protection services and paraprofessional occupations in legal, social, community, education services [42]",-0.22612123549009877,12.364457207979873,2.04822988447539,2.698145765838577,7.27999057371264,25.114285714285714,0.10743470057377723,0.08155636627603942,8.125850495155582
59,BC,47,"Support occupations in art, culture and sport [54-55]",-0.2263163060672111,27.68019300273142,5.1567048896796575,6.04031331838113,36.48538498421246,28.88095238095238,0.20914522619291628,0.17855037540523136,18.22917156022051
12,NS,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",-0.23140014255216346,4.908126432198125,0.838506287525072,1.0710409950457833,1.1471288130686617,4.128571428571428,0.25942169430174683,0.20309840874309704,25.626842615283934
47,SK,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",-0.23185831225000553,3.0320261549932077,0.5852731395103017,0.661642350682966,0.43777060021728087,5.528571428571429,0.11967691097624705,0.1058633585677548,10.481505506440334
59,BC,7,Retail sales and service supervisors and specialized occupations in sales and services [62],-0.23381339953212654,37.90307272414948,6.761508956843014,8.271128563325288,68.41156771105543,100.4190476190476,0.08236613231687741,0.06733293251787903,6.97977535587914
48,AB,20,Professional occupations in art and culture [51],-0.23709322035920288,9.052220641840034,1.5074660207526192,1.9753564904130334,3.9020332642168967,13.376190476190475,0.14767706051503635,0.11269770892063014,12.649169813739494
