provinceid,province_shorthand,noc_groupingid,noc_grouping,r2,euclidean distance,mae,rmse,mse,Average Actual,CV RMSE,CV MAE,MAPE
13,NB,15,Assisting occupations in education and in legal and public protection [43],0.04545931898105271,0.41450853137590643,0.29194746017456064,0.29310179339558023,0.08590866129170541,7.1,0.04128194273177187,0.04111936058796629,4.134783722069383
11,PE,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",0.038078397522420926,2.1957954180529615,0.39231466565813344,0.4791618435173762,0.2295960722829705,1.7809523809523813,0.2690480939536069,0.2202836357973476,31.122471391850816
11,PE,2,"Sales and service occupations, except management [62-65]",0.03451448011249414,7.241205619928281,1.1993646530877973,1.580160613145761,2.4969075633371873,19.704761904761906,0.08019181458690426,0.06086674169851073,5.806923627291044
13,NB,47,"Support occupations in art, culture and sport [54-55]",0.02993136473153668,2.729999769878011,0.43100375220889137,0.5957347901275243,0.3548999401682854,2.1285714285714286,0.2798754047578973,0.20248498425921072,21.06148310524768
48,AB,24,Administrative and financial support and supply chain logistics occupations [14],0.025255329675358373,3.70003903961967,2.5331153869628906,2.6163226955700294,6.8451444473548255,101.75,0.025713245165307413,0.02489548291855421,2.508004215516171
10,NL,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",0.01668534613776196,5.494168444203148,0.8717023758661181,1.1989258464951755,1.4374231853941732,6.29047619047619,0.19059381359877886,0.13857494241626406,12.456628706247008
10,NL,15,Assisting occupations in education and in legal and public protection [43],0.015157490292817877,2.660224970031973,0.4497237818581718,0.5805086805134831,0.3369903281515052,2.085714285714286,0.2783260796982453,0.21562099130186319,26.045418244846957
11,PE,37,"Natural resources, agriculture and related production occupations, except management [82-85]",0.010311554106996024,6.741611166233243,1.26529328028361,1.4711401654868261,2.1642533865086064,4.871428571428572,0.30199358235799945,0.2597376235186296,30.988956625144382
59,BC,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",0.006858456390103851,21.330169063099042,3.858602287655784,4.654624491326507,21.66552915525654,25.176190476190477,0.18488200173606323,0.1532639456038802,14.748561881675473
35,ON,58,"Health occupations, except management [31-33]",0.00550779314062122,121.92391193428266,22.891900344122035,26.605978831618096,707.8781095885101,612.0380952380953,0.04347111566849091,0.03740273770902548,3.7792907800961424
47,SK,31,"Specialized middle management occupations [10, 20, 30, 40, 50]",0.0,1.9527511214731905,1.1570844650268555,1.3808035599633286,1.9066184712074017,20.3,0.0680198798011492,0.05699923473038697,5.699923473038697
11,PE,42,"Occupations in art, culture, recreation and sport, except management [51-55]",0.0,0.7417766919348039,0.37468545436859135,0.5245153289932244,0.27511633034887045,1.7,0.30853842881954374,0.22040320845211256,22.040320845211255
47,SK,54,Assisting occupations in support of health services [33],-0.003032394774401981,11.443262966049792,2.082534081595285,2.49712470186705,6.235631776674604,17.98095238095238,0.13887610894917388,0.11581889754634796,11.555362484265249
24,QC,55,"Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]",-0.004829528338836875,26.862197492110557,4.520441999889555,5.861812063830931,34.36084067167384,28.404761904761905,0.2063672310820613,0.1591438088812752,16.87697700701196
48,AB,8,Professional occupations in finance [111],-0.005200144659268879,25.16722186664491,4.849612354096912,5.491938058840387,30.161383642139516,56.51904761904763,0.09716968509196065,0.08580491990566613,8.603429905711092
24,QC,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.0120334642031652,45.924612449842634,8.691523234049479,10.02157203871025,100.43190612705911,142.65238095238095,0.07025169837197158,0.06092799276130422,6.25701587504529
24,QC,15,Assisting occupations in education and in legal and public protection [43],-0.016164004107000585,26.730960866708042,4.808143506731307,5.833173884313904,34.02591756464176,25.576190476190472,0.22807047397242974,0.18799295036558827,19.7845188105951
47,SK,24,Administrative and financial support and supply chain logistics occupations [14],-0.01891111972384185,15.957730985826597,2.9301406860351564,3.482262388680603,12.126151343619538,26.02857142857143,0.1337861510470045,0.11257401098927604,10.836403137977808
46,MB,56,Occupations in sales and services [63],-0.020642980082987927,8.56345211340006,1.551673380533854,1.8686984533231115,3.4920339094521893,21.938095238095237,0.08518052424524711,0.07072963097723234,7.030601580743875
13,NB,59,Sales and service representatives and other customer and personal services occupations [64],-0.02144668425597107,7.963861113492762,1.4127942948114305,1.7378569703188516,3.0201468492858177,27.557142857142853,0.06306375734697751,0.0512678074840851,5.181347378553848
48,AB,10,Health treating and consultation services professionals [311],-0.022633770423801103,16.602782710230294,2.7490885961623417,3.6230242150730665,13.126304463005809,26.542857142857148,0.13649714480899602,0.10357169092107851,10.161190823770003
12,NS,10,Health treating and consultation services professionals [311],-0.025388090691594867,1.4320531349720202,0.7324171066284184,1.0126144827581698,1.0253880906915958,7.800000000000001,0.12982236958438073,0.09389962905492542,8.378344742372079
48,AB,51,Professional occupations in law [411],-0.02779006503649839,18.964057844471018,3.119556172688802,4.138296693133786,17.12549952040203,14.657142857142858,0.28233993033076515,0.21283521646024964,19.35768583861382
24,QC,11,"Mail and message distribution, other transport equipment operators and related maintenance workers [74]",-0.03501013591979474,18.522824220244686,3.3795133863176625,4.042011622553937,16.337857956861107,29.93809523809524,0.13501231759763427,0.112883380169669,11.999307442864634
46,MB,33,"Occupations in art, culture and sport [53]",-0.040301659643354526,1.1539437266797257,0.6142602443695068,0.81596143424291,0.6657930621717468,2.6,0.3138313208626577,0.23625394014211798,33.11695070827708
12,NS,51,Professional occupations in law [411],-0.04087588734530523,3.12765898401793,0.5516112191336495,0.68251114487004,0.46582146287181286,2.2238095238095235,0.3069107931963778,0.24804787155902874,30.20483294899117
10,NL,6,Nursing and allied health professionals [313],-0.04420196903982765,3.2200043965082736,0.6033031145731607,0.7026625659566553,0.493734681596791,6.895238095238096,0.10190548263183537,0.08749561744500257,8.874620093481573
48,AB,52,"Professional occupations in law, education, social, community and government services [41]",-0.04499787951570777,35.40541805668049,6.296758597237719,7.726095631252126,59.69255370325318,158.01428571428573,0.048894918559592146,0.03984929950335777,3.9270751530852133
12,NS,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.0455440592671188,10.441186770748764,1.7302440461658304,2.2784537486727494,5.191351484840905,11.495238095238097,0.19820848683565753,0.1505183304452462,14.523907260592722
35,ON,23,Technical occupations in health [32],-0.049991825275505164,8.332509192694765,4.892134094238287,5.891973754453713,34.71535472317139,137.65,0.04280402291648175,0.035540385719130305,3.460427904529421
10,NL,56,Occupations in sales and services [63],-0.0516008993808581,4.172109621812255,0.7790887242271787,0.9104289595051542,0.8288808903056377,6.780952380952381,0.13426269767983315,0.11489370230878337,11.98061399262453
48,AB,1,Professional occupations in health [31],-0.05565961779269046,30.95264769939781,5.421414111909413,6.754421478180534,45.622209504906515,92.94761904761904,0.07266911780408383,0.05832762761929283,5.746919857540217
10,NL,19,Professional occupations in education services [412],-0.05980540249707467,7.0555349735512936,1.221152823311942,1.5396439564146214,2.3705035125240688,11.457142857142857,0.13438288896386968,0.10658441101226426,10.574716567987636
47,SK,45,Legislative and senior management occupations [0],-0.06112565289130112,1.8607034152931712,0.3498431046803792,0.4385720009102567,0.19234539998242622,1.4611111111111112,0.3001633466305939,0.23943634540862455,25.58166367856064
47,SK,10,Health treating and consultation services professionals [311],-0.06332019142431289,6.950479696477648,1.1980444136120023,1.5167190154934531,2.3004365719594295,8.352380952380951,0.18159121622213523,0.14343747255331843,13.583302526187314
59,BC,38,Professional occupations in natural sciences [211],-0.06978149463925032,2.70604034168112,1.6225561141967768,1.913459475767082,3.6613271654028363,15.25,0.12547275250931686,0.10639712224241159,11.617476063851772
35,ON,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",-0.06986663952422112,78.04663708813007,14.609755670456659,17.031172485385902,290.06083622696576,68.25238095238095,0.24953228367620453,0.21405488668079947,24.80106361828715
35,ON,27,Middle management occupations in retail and wholesale trade and customer services [60],-0.0741606281400804,56.60254194863793,10.85489778064546,12.351687286026026,152.56417881177697,215.18095238095233,0.05740139705376352,0.05044543980560209,5.006785758545597
10,NL,8,Professional occupations in finance [111],-0.08597157943705569,2.379180021663928,0.41762788182213195,0.5191796448191249,0.2695475035945127,2.4476190476190474,0.2121161972996425,0.1706261773981473,16.550637429562787
12,NS,39,"Business, finance and administration occupations, except management [11-14]",-0.08955908967406412,17.51025960862791,3.1088605608258923,3.821051909279296,14.600437693406954,76.33333333333333,0.05005744859317855,0.04072743092785012,4.0357328735015034
13,NB,54,Assisting occupations in support of health services [33],-0.09632190200734292,3.967767950980179,0.6684777214413598,0.8658379512088812,0.7496753577535928,11.499999999999998,0.07529025662685924,0.05812849751663999,5.927948711025642
24,QC,34,General trades [73],-0.09704362491871632,13.553393293729586,8.281317138671866,9.583696306084468,91.84723488725706,170.55,0.0561928836475196,0.04855653555363158,4.717496214937217
13,NB,9,Administrative occupations and transportation logistics occupations [13],-0.10018113134073148,6.691433064931642,1.0800514221191406,1.4601904060847433,2.1321560220219276,17.423809523809524,0.08380431409614542,0.06198709993031416,6.413416142294108
59,BC,42,"Occupations in art, culture, recreation and sport, except management [51-55]",-0.10095828833031706,47.057493928603115,8.490197681245348,10.268787044892793,105.44798737335805,113.31428571428573,0.09062217513142908,0.07492610157427815,7.642695505856399
12,NS,44,"Technical occupations in art, culture and sport [52]",-0.10140368627082963,4.7109192097096475,0.7847532749176027,1.028006851015048,1.056798085733875,3.095238095238096,0.3321252903279385,0.25353567343491773,27.505199166095473
24,QC,37,"Natural resources, agriculture and related production occupations, except management [82-85]",-0.10175254993850857,63.74193799499737,10.944898369198755,13.90963122882177,193.4778409218138,59.81904761904762,0.23252846346541725,0.18296677738670103,17.403125193102596
11,PE,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",-0.1035952927315924,1.9386929241380708,0.3571017168817066,0.4230574797208566,0.178977631147763,0.8857142857142858,0.47764554162032197,0.40317935776966873,47.21836474678944
11,PE,8,Professional occupations in finance [111],-0.10399789182132624,1.489466363930064,0.2797801051821028,0.3250282075142934,0.10564333567995458,1.1047619047619048,0.2942065671465587,0.25324923313897235,30.03484294397306
59,BC,30,Professional occupations in engineering [213],-0.10501006787166545,30.29188431873377,5.372410765148343,6.610231087306825,43.695155027597565,37.82380952380952,0.1747637578162449,0.14203780192385146,14.941192926309213
48,AB,19,Professional occupations in education services [412],-0.10626464381703782,26.739324642246523,5.318198867071241,5.834999009766318,34.04721344397391,89.64285714285714,0.06509162241970395,0.059326521226292735,5.954716649325385
46,MB,1,Professional occupations in health [31],-0.10686939917606542,17.05674984759508,3.2937797546386722,3.7220879660252826,13.853938826830225,29.97142857142857,0.12418787303230208,0.10989732260472214,11.219373479628313
48,AB,29,Professional occupations in finance and business [11],-0.10743696277751269,35.77183844668551,6.6771014985584065,7.806055115698471,60.93449646932227,112.02857142857142,0.0696791453836895,0.05960177313173788,5.915748377017743
10,NL,7,Retail sales and service supervisors and specialized occupations in sales and services [62],-0.10873274916978826,5.444177277163871,0.9781097230457126,1.1880168794934296,1.411384105961306,8.04761904761905,0.1476233992269942,0.12154026144355007,12.521230166155625
48,AB,45,Legislative and senior management occupations [0],-0.1113317911333509,7.754358054535687,1.488101783551668,1.7789717437764063,3.1647404651548676,4.742105263157895,0.3751438749362011,0.3138061474748245,44.12632647418745
11,PE,30,Professional occupations in engineering [213],-0.1171322598233202,1.2015658341871862,0.21257819732030234,0.262203161315978,0.06875049780409279,0.7523809523809524,0.34849787263516063,0.2825406420079968,29.312499337287935
35,ON,4,"Helpers and labourers and other transport drivers, operators and labourers [75]",-0.11723041430542258,81.78946829743131,13.864984421502976,17.847925215389047,318.5484344941201,234.79523809523812,0.07601485174988742,0.059051386791239065,5.698473520722571
35,ON,8,Professional occupations in finance [111],-0.11825757287157335,64.78051415292332,11.170054844447545,14.13626712685377,199.83404828176654,250.26666666666668,0.05648481803484458,0.04463261125911379,4.569690665635613
13,NB,44,"Technical occupations in art, culture and sport [52]",-0.12644404911198537,2.388100772596403,0.41628533999125167,0.5211263122669304,0.27157263333693027,1.4285714285714288,0.36478841858685124,0.29139973799387614,30.701303079193732
48,AB,30,Professional occupations in engineering [213],-0.13075528589228735,38.465453822494624,6.56320782616025,8.393850180114764,70.45672084621266,45.90952380952381,0.18283461651530966,0.14295961451028444,16.53530408303698
47,SK,6,Nursing and allied health professionals [313],-0.1313132817372582,9.058344970456412,1.5829087756928946,1.976692928482811,3.9073149335139514,15.295238095238094,0.12923583903530209,0.1034902997806687,11.131737846066102
11,PE,5,"Workers and labourers in natural resources, agriculture and related production [84-85]",-0.13196271185139352,5.735214057639903,1.0192932083493187,1.2515263117099846,1.5663181089023976,3.076190476190476,0.4068429186673325,0.33134918537671354,38.493119278637266
35,ON,30,Professional occupations in engineering [213],-0.1322527673005105,41.686513073334524,7.911913553873698,9.096742934158176,82.7507320101567,113.21428571428571,0.08034977986007222,0.06988440993957841,7.1342609349272434
46,MB,58,"Health occupations, except management [31-33]",-0.1352941316669951,19.961357750411786,3.8458803086053748,4.3559253745407345,18.974085868567837,65.64285714285714,0.06635794912249215,0.05858794811803618,5.861488259716403
13,NB,57,Professional occupations in social and community services [413],-0.14365512477420506,6.114371711892424,1.1217263085501537,1.3342652950877976,1.7802638776757278,5.538095238095237,0.2409249458026118,0.20254731280785238,21.529209672505132
24,QC,3,"Supervisors and occupations in natural resources, agriculture and related production [82-83]",-0.15286558772004,16.83503133797623,3.131608399890718,3.6737050206299893,13.49610857860199,20.576190476190476,0.1785415538838921,0.15219573338973635,15.610099053210932
24,QC,42,"Occupations in art, culture, recreation and sport, except management [51-55]",-0.15560573129167699,52.61730134323341,9.253603108723956,11.482036489031843,131.8371619354587,151.87142857142854,0.07560366421147861,0.06093050678305682,5.987947476212276
35,ON,10,Health treating and consultation services professionals [311],-0.15638958158347926,59.63994714505429,11.29733625139509,13.014503439779844,169.3772997840414,104.86666666666667,0.12410524577031001,0.10773047919321445,10.825368242723002
35,ON,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.15955390855963825,58.22999399471297,9.62829386393229,12.706826437980771,161.4634381249671,168.16190476190474,0.07556305012108405,0.05725609422398429,5.458029058188334
48,AB,14,"Paraprofessional occupations in legal, social, community and education services [422]",-0.1601688186411392,7.387837442240615,5.050574493408202,5.223989953712217,27.290071036486175,51.55,0.1013383114202176,0.09797428697203109,10.13072104794902
10,NL,31,"Specialized middle management occupations [10, 20, 30, 40, 50]",-0.1618748569300621,6.491582841427194,1.2544079780578614,1.416579511948411,2.0066975136719982,7.495238095238097,0.18899726652424792,0.16736065780949863,16.415389922467124
10,NL,55,"Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]",-0.1663958845514104,0.8400413740724935,0.5639659881591799,0.5939989520839254,0.35283475507680145,7.25,0.0819308899426104,0.07778841215988688,8.020131742183251
35,ON,21,"Supervisors, central control and process operators in processing, manufacturing and utilities and aircraft assemblers and inspectors [92-93]",-0.16804624698512693,36.11754955569358,5.815358552478609,7.881495464537357,62.117970757522926,81.77142857142856,0.09638446584863995,0.07111724295483975,7.583478588178118
35,ON,54,Assisting occupations in support of health services [33],-0.168834755528106,27.29164897521781,15.511390686035156,19.298110060139404,372.4170518932537,177.25,0.10887509201771173,0.0875113719945566,8.181815198130359
59,BC,39,"Business, finance and administration occupations, except management [11-14]",-0.17087539625339243,92.54651599775659,16.50369146437872,20.195305469721962,407.85036301538173,467.5761904761904,0.04319147527412505,0.03529626144473049,3.4435302388862126
13,NB,6,Nursing and allied health professionals [313],-0.17286112280401555,6.550654848663828,1.183042844136556,1.4294700807395946,2.043384711729663,9.366666666666665,0.1526124641358998,0.12630350649144728,12.256431811137986
11,PE,12,Professional occupations in natural and applied sciences [21],-0.17791211382112926,2.637713824312664,0.4902728512173609,0.5755963457878206,0.33131115328429234,3.1666666666666665,0.18176726709089072,0.15482300564758766,16.873926348921117
59,BC,55,"Care providers and public protection support occupations and student monitors, crossing guards and related occupations [44-45]",-0.18121076146618464,6.78836093702823,1.1761015210832868,1.4813418018387248,2.1943735338747996,13.647619047619049,0.10854214179557996,0.08617631522243203,8.25677415208966
10,NL,29,Professional occupations in finance and business [11],-0.1824404404221458,3.332049319666136,0.6061280704679944,0.7271127726998179,0.5286929842232171,5.738095238095238,0.12671674876926287,0.1056322778408953,11.063526019597788
